"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0019058","BP","GO:0019058","viral life cycle",220,-0.468407211055754,-1.79385866604974,2.26717330063832e-06,0.000751190086944829,0.000677864929405764,3179,"tags=34%, list=22%, signal=27%","Adarb1/Chmp4b/Tbc1d20/Mid2/Cd4/Zc3hav1/Vps4a/Nbn/Pdcd6ip/Adar/Mavs/Parp10/Chmp2a/Ythdc2/Hmga2/Zc3h12a/Cd74/Bst2/Trim26/Vamp8/Trim25/Eif2ak2/Smpd1/Trim30b/Trim34a/Chmp2b/Chmp1a/AU040320/Chmp4c/Ccl8/Tmprss2/Trim12c/Trim14/Stom/Pcsk5/Spint1/Chmp6/Znfx1/Tpcn1/Trim30a/Prkn/Cav1/Oas1c/Tmprss11e/Trim6/Ptx3/Trim12a/Gsn/Ifih1/Eea1/Oas1g/Oas1a/Ifitm6/Tmprss11d/Ppara/Agtr1a/Oasl2/Ciita/Trim30d/Oas3/Trim10/Trim31/Oasl1/Isg15/Trim5/Ace2/Pcx/Ifi206/Slpi/Rnasel/Rsad2/Nr5a2/Hs3st5/Trim38"
"GO:0031640","BP","GO:0031640","killing of cells of another organism",51,0.65137905532645,2.18650645730893,2.78909110892193e-06,0.000813678416263013,0.000734253648690162,478,"tags=27%, list=3%, signal=27%","Defa41/Defa21/Defa30/Defa17/Defa22/Defa34/Defa24/Defa2/Defa5/Lyz1/Nppb/Defa32/Pglyrp4/Lyz2"
"GO:0034754","BP","GO:0034754","cellular hormone metabolic process",90,-0.592549567072365,-2.01452080762628,2.80553308064821e-06,0.000813678416263013,0.000734253648690162,2100,"tags=42%, list=14%, signal=36%","Bmp2/Retsat/Rdh14/Ppargc1a/Hsd17b7/Bmp5/Aldh1a3/Egr1/Scnn1b/Pdgfra/Crabp1/Cyp2d22/Dhrs9/Hsd17b2/Ugt2b5/Cyp2d26/Clcn2/Ugt1a7c/Srd5a2/Lrat/Cyp2d34/Akr1c18/Ugt1a1/Sult1a1/Aldh1a1/Ugt2b36/Adh1/Rdh16/Cyp2d10/Cyp26b1/Cyp2d12/Cyp2s1/Wnt4/Akr1c14/Cyp2d9/Hsd3b3/Hsd3b2/Cyp2c55"
"GO:0140546","BP","GO:0140546","defense response to symbiont",253,-0.449480507201911,-1.73701316865142,2.86506484599653e-06,0.000813678416263013,0.000734253648690162,2599,"tags=31%, list=18%, signal=26%","Itch/Ticam1/Spn/Zc3h12a/Chuk/Unc13d/Bst2/Il10rb/Trim26/Stat2/Vamp8/Trim25/Eif2ak2/Cd8a/Mlkl/Il15/Il12rb1/Mov10/Trim34a/Cd37/Mx2/Prf1/Trim12c/Tlr3/Dtx3l/Ifngr1/Znfx1/F2rl1/Irf2/Mx1/Samhd1/Nt5c3/Trim30a/Parp9/Oas1c/Fgl2/Trim6/Ifi27l2b/Tlr9/Trim12a/Pla2g10/Irf1/Casp1/Nlrp9b/Ifit3b/Ifih1/Pycard/Cxcl10/Nlrp6/Apobec1/Oas1g/Nlrx1/Rtp4/Gbp2b/Ifit3/Oas1a/Dhx58/Irf7/Ifitm6/Zbp1/Oasl2/Trim30d/Gbp7/Oas3/Oasl1/Isg15/Trim5/Ifit1/Ifit2/Ddx60/Ifi206/Rnasel/Zg16/Rsad2/Nlrp1b/Ifit1bl1/Ifit1bl2/Trim38"
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process",430,-0.397774794978692,-1.60276349523117,2.62251725474802e-06,0.000813678416263013,0.000734253648690162,2656,"tags=31%, list=18%, signal=27%","Sc5d/Thrb/Sphk2/Lss/Hif1a/Rbp1/Plpp3/Ldlr/Pex2/Star/Hnf1a/Ldhd/Asah1/Kcnma1/Appl1/Got1/Synj1/Duoxa2/Lrp1/Sptlc2/Alpl/Lima1/Ptk2b/Cpq/Gde1/Dio3/Smpd1/Slc1a1/Tg/Sqle/Pgp/Bmp2/Retsat/Stard4/Degs2/Dhcr7/Dhcr24/Rdh14/Snai1/Plpp1/Sgpp2/Hmgcs1/Insig1/Abcg4/Cyp7b1/Hsd17b7/Tpk1/Bmp5/Plpp2/Duox2/Plcb3/Msmo1/Actn3/Sord/Slc5a3/Lipa/Pltp/Prkn/P2ry1/Hdc/Inpp1/Aldh2/Mtmr7/Scnn1b/Epas1/Pth1r/Fev/Cyp2d22/Gk/Per2/Dgat2/Pax8/Erlin1/Shpk/Acaa1b/Inpp5j/Dhrs9/Ttpa/Dio1/Cyp4f40/Nudt4/Cyp2d26/Clcn2/Nr1d1/Agtr1a/Malrd1/Plcd1/Ces1f/Maoa/Ipmk/Itpk1/Ephx2/Snai2/Acpp/Ces1e/Fmo5/Ces1g/Pmp22/Srd5a2/Lrat/Saa1/Itpka/Cyp2d34/Hsd11b2/Iyd/Adcyap1r1/Akr1c18/Nr5a2/Sult1a1/Aldh1a1/Slc37a2/Sult1b1/Nr1h4/Ces1d/Fabp6/Adh1/Apob/Rdh16/Reln/Sult1d1/Prkaa2/Cyp2d10/Abat/Cyp26b1/Maob/Cyp2d12/Sptssb/Wnt4/Pck1/Cyp4f14/Acer1/Akr1c14/Cyp2d9/Hao2/Nudt11"
"GO:0034470","BP","GO:0034470","ncRNA processing",389,0.363045698561786,1.58572558315187,4.42887635918835e-06,0.00121442844166434,0.00109588566753492,5336,"tags=57%, list=36%, signal=38%","Tert/Trmt9b/Il6/Cdkn2a/Adat1/Alkbh1/Ankrd16/Wdr6/Tnf/Ppan/Qtrt2/Rpp38/Pus7/Naf1/Dis3/Dimt1/Rrp1b/Dus2/Ago1/Gar1/Trp53/Ncbp2/Rrs1/Dhx37/Tbl3/Pih1d2/Tsen15/Ddx51/Mettl16/Nol8/Trmt112/Mrm3/Mrto4/Shq1/Znhit3/Wdr43/Tgfb1/Ddx17/Trit1/Mettl3/Exosc1/Trnt1/Alkbh8/Cdkal1/Elp1/Npm1/Utp25/Pelp1/Rpp40/Trmt13/Trmt5/Trub1/Nup155/Srfbp1/Dus4l/Lyar/Wdr36/Wdr75/Trmt1/Mdn1/Ftsj1/Utp4/Rps21/Zc3h7b/Ints8/Trmo/Tyw5/Wdr3/Grsf1/Mphosph10/Qtrt1/Cdk5rap1/Trmt61a/Rps19/Dkc1/Ints2/Ints6/Mettl5/Rps8/Wdr18/Rsl1d1/Srrt/Exosc8/Wdr4/Mettl2/Gtpbp4/Mak16/Tsen54/Parn/Usp36/Mettl15/Trmt1l/Rcl1/Rpl7l1/Ddx18/Dalrd3/Ints11/Rpl35/Nop14/Suv39h1/Urb1/Pop4/Npm3/Tsr3/Fbl/Tut1/Nhp2/Pwp2/Kri1/Znhit6/Utp18/Rrp9/Ints4/Rpf2/Elp2/Rps16/Wdr12/Rpusd4/Mettl1/Rpl5/Trmt6/Hsd17b10/Utp15/Trmt10c/Rrp15/Lage3/Eri2/Eri3/Ftsj3/Prkdc/Nob1/Krr1/Dus3l/Heatr1/Trmt10b/Bysl/Adat2/Nop2/Esf1/Mto1/Nol10/Ddx27/Nol9/Dgcr8/Gtpbp3/Pwp1/Nsun5/Rpl14/Rrp8/Utp14a/Tsr2/Brix1/Rpp14/Rexo4/Eri1/Nol11/Ssb/Helq/Aars2/Rps28/Pes1/Rpl11/Trmt10a/Trmt44/Nsun4/Mrm1/Rrp1/Snu13/Exosc10/Pa2g4/Rpl35a/Dus1l/Rrp12/Mettl6/Rpl7/Nop9/Urm1/Ddx21/Trmu/Larp7/Mrpl1/Ncbp1/Nsa2/Rpp30/Pusl1/Rpl10a/Spout1/Osgepl1/Tarbp2/Tsen2/Pus1/Riok1/Pop1/Tsn/Gon7/Pdcd11/Yrdc/Ddx52/Thg1l/Tut4/Exosc5/Ercc2/Ncl/Tsen34/Nvl/Rps14/Wdr46/Nifk/Osgep/Rps24/Bms1/Ctu2/Rpl26/Rps25/Fcf1/Rps6/Trdmt1/Pum1/Pus10/Ddx54/Riok2/Mocs3/Zc3h10"
"GO:0033559","BP","GO:0033559","unsaturated fatty acid metabolic process",87,-0.580338115813675,-1.95906029349074,5.56450549780809e-06,0.00147496492395233,0.00133099066591431,1109,"tags=44%, list=8%, signal=41%","Tnfrsf1a/Abcd1/Cd74/Cyp2b10/Cyp2u1/Abcd2/Cyp2j6/Daglb/Sco1/Ptgis/Acox1/Cyp2d22/Pla2g10/Cyp2c66/Cyp4f40/Cyp2d26/Cyp2c69/Ephx2/Edn2/Cyp2d34/Ces2a/Akr1c18/Pla2g4f/Pla2g3/Cyp2d10/Ces2e/Ces2c/Cyp2d12/Cyp2c68/Cyp2f2/Hpgd/Cyp2s1/Cyp4f14/Ces2f/Akr1c14/Cyp2d9/Cyp2c65/Cyp2c55"
"GO:0009615","BP","GO:0009615","response to virus",303,-0.427815022857509,-1.67765885592401,6.07245732373197e-06,0.00155768324639731,0.00140563468848492,2738,"tags=31%, list=19%, signal=26%","Riok3/Adar/Mavs/Hif1a/Itch/Flt3/Ticam1/Spn/Lgals8/Ivns1abp/Zc3h12a/Chuk/Unc13d/Bst2/Il10rb/Trim26/Stat2/Itgb6/Vamp8/Trim25/Eif2ak2/Smpd1/Cd8a/Mlkl/Il15/Il12rb1/Mov10/Trim34a/Cd37/Mx2/Xpr1/Prf1/Trim12c/Tlr3/Duox2/Mst1r/Dtx3l/Ifngr1/Znfx1/F2rl1/Irf2/Nmi/Mx1/Samhd1/Nt5c3/Trim30a/Parp9/Wdfy4/Oas1c/Fgl2/Trim6/Ifi27l2b/Tlr9/Gli2/Trim12a/Pla2g10/Irf1/Casp1/Nlrp9b/Ifit3b/Ifih1/Pycard/Cxcl10/Nlrp6/Apobec1/Oas1g/Irgm1/Nlrx1/Rtp4/Gbp2b/Ifit3/Oas1a/Dhx58/Irf7/Ifitm6/Igtp/Zbp1/Oasl2/Trim30d/Gbp7/Oas3/Oasl1/Isg15/Trim5/Ifit1/Ifit2/Ddx60/Tgtp1/Ifi206/Rnasel/Rsad2/Nlrp1b/Ifit1bl1/Ifit1bl2/Trim38"
"GO:0016324","CC","GO:0016324","apical plasma membrane",298,-0.431554200019893,-1.69201227296993,7.66249607336084e-06,0.00190413027423017,0.00171826433329279,2396,"tags=33%, list=16%, signal=28%","Stxbp3/Atp1b1/Sytl4/Bst2/Erbb2/Lzts1/Atp1b2/S100g/Slc1a1/Abca7/Cd300lg/Rab27b/Atp6v0d1/Atp1a1/Atp2b1/Plpp1/Psen1/Rab17/Ano1/Fat1/Acy3/Slc22a18/Trpa1/Il18/Slc6a20a/Slc9a3r1/Upk1b/Slc2a5/Pappa2/C2cd2l/Cfap126/Akap7/Shroom3/Slc5a1/Plec/Erbb3/Cav1/P2ry1/Ddr2/Scnn1b/Plet1/Dsg2/Pth1r/Ceacam1/Slc26a4/Tlr9/Fas/Slc22a21/Cd55/Adrb2/Slco2b1/Slc6a19/Pld1/Slc46a1/Abcb4/Slc16a1/Slc39a4/Cyp4f40/Slc2a13/Gnat3/Scnn1g/Myo1a/Muc13/Dll1/Naaladl1/Itpk1/Trpm6/Slc44a4/Kcna5/Ace2/Rab27a/Cdhr5/Ceacam20/Abcg2/Pdzd3/Slc7a9/Oxtr/Cdhr2/Abcg8/Scnn1a/Slc5a8/Abcb1a/Slc26a2/Muc3/Slc15a1/Prkaa2/Upk1a/Slc47a1/Abcg5/Car4/Atp12a/Cyp4f14/Aqp8/P2ry4/Slc26a3/Slc3a1/Slc5a7"
"GO:0042611","CC","GO:0042611","MHC protein complex",25,-0.773106422685787,-2.06973677002472,8.09505264457015e-06,0.00195066238271581,0.00176025435017655,2518,"tags=88%, list=17%, signal=73%","H2-Eb1/Cd74/H2-Ab1/B2m/H2-DMb2/H2-Q4/H2-K1/H2-Aa/H2-T23/H2-DMa/H2-M2/H2-D1/H2-T22/H2-DMb1/H2-Q7/H2-Q6/H2-Q10/H2-Q2/H2-Oa/H2-Q1/H2-Eb2/H2-T3"
"GO:0016072","BP","GO:0016072","rRNA metabolic process",248,0.396452856054054,1.64320472784913,9.20187682728339e-06,0.00209830661849024,0.00189348673862225,5406,"tags=60%, list=37%, signal=39%","Macroh2a2/Cdkn2a/Ppan/Rpp38/Naf1/Ang4/Dis3/Dimt1/Rrp1b/Cd3eap/Gar1/Trp53/Rrs1/Dhx37/Tbl3/Pih1d2/Ddx51/Mettl16/Nol8/Trmt112/Mrm3/Mrto4/Shq1/Znhit3/Wdr43/Ddx17/Taf1b/Exosc1/Polr1b/Npm1/Utp25/Pelp1/Rpp40/Polr1e/Srfbp1/Lyar/Wdr36/Wdr75/Mdn1/Utp4/Rps21/Wdr3/Mphosph10/Rps19/Macroh2a1/Dkc1/Mettl5/Rps8/Wdr18/Rsl1d1/Exosc8/Gtpbp4/Mak16/Usp36/Mettl15/Rcl1/Rpl7l1/Ddx18/Rpl35/Nop14/Suv39h1/Urb1/Pop4/Npm3/Tsr3/Fbl/Nhp2/Pwp2/Kri1/Top1/Znhit6/Utp18/Rrp9/Rpf2/Rps16/Wdr12/Rpusd4/Rpl5/Utp15/Rrp15/Eri2/Eri3/Ftsj3/Prkdc/Nob1/Krr1/Heatr1/Bysl/Nop2/Esf1/Nol10/Ddx27/Ercc6/Nol9/Pwp1/Nsun5/Rpl14/Rrp8/Tcof1/Utp14a/Tsr2/Brix1/Smarcb1/Rexo4/Eri1/Nol11/Helq/Rps28/Pes1/Rpl11/Nsun4/Mrm1/Rrp1/Snu13/Exosc10/Pa2g4/Rpl35a/Rrp12/Rpl7/Nop9/Ddx21/Smarca4/Mrpl1/Nsa2/Rpp30/Rpl10a/Zcchc7/Riok1/Polr1a/Pdcd11/Ddx52/Exosc5/Ercc2/Ncl/Nvl/Rps14/Wdr46/Nifk/Rps24/Bms1/Rpl26/Rps25/Ippk/Fcf1/Rps6/Ddx54/Riok2/Las1l/Gtf3c1/Tfb1m"
"GO:0006820","BP","GO:0006820","anion transport",364,-0.413451704203204,-1.64075809130856,9.23550448279154e-06,0.00209830661849024,0.00189348673862225,2148,"tags=28%, list=15%, signal=25%","Slc1a1/Tg/Slc12a8/Ano7/Apba1/Abcc10/Myo6/Slc2a10/Xpr1/Clca3a2/Psen1/Gabrd/Ano1/Slc20a1/Sfxn5/Slc26a10/Tnfrsf11a/Slc22a18/Trpa1/Slc25a13/Slc6a20a/Slc9a3r1/Nr3c1/Abcg3/Slc25a42/Slc5a6/Slc37a1/Hk1/Slco2a1/Slc35a2/Prkcd/Slc13a3/Prkca/Lrrc8e/Gfap/Cck/Ceacam1/Slc16a9/Slc26a4/Slc25a24/Syk/Per2/Slc36a2/Slco2b1/Pla2g10/Slc35a1/Prnp/Slc52a3/Slc46a1/Gabra3/Syt4/Abcb4/Slc16a1/Tnfsf11/Slc10a5/Slc17a9/Slc36a1/Clcn2/Ces1f/Pla2g12b/Pla2g5/Best2/Slc6a8/Ces1e/Ces1g/Slc44a4/Slc4a4/Ace2/Abcc3/Abcg2/Slc7a9/Slc17a8/Clca4a/Clca1/Proca1/Pla2g4f/Slc16a5/Slc37a2/Clic5/Nr1h4/Pla2g2c/Pla2g3/Ces1d/Car2/Slc5a8/Abcb1a/Slc26a2/Ano2/Slc6a14/Slc13a1/Slc47a1/Slc10a6/Abat/Slc51b/Car4/Aqp8/Slc10a4/P2ry4/Slc13a2/Slc26a3/Ptger3/Slc3a1"
"GO:0035456","BP","GO:0035456","response to interferon-beta",46,-0.673810736225164,-2.01389482562087,9.77663352907484e-06,0.0021595497173112,0.00194875177683343,1274,"tags=46%, list=9%, signal=42%","Oas1c/Trim6/Tgtp2/Xaf1/Irf1/Irgm2/Oas1g/Irgm1/Ifi47/Gbp2b/Ifit3/Oas1a/Ifitm6/Igtp/Gbp7/Gbp3/Ifit1/Gbp2/Tgtp1/Ifi206/Iigp1"
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",105,-0.542149552497531,-1.87876264833344,1.1862024257148e-05,0.00254937342953625,0.00230052402164945,2211,"tags=31%, list=15%, signal=27%","Hsd17b11/Sdr42e1/Cbr1/Ugdh/Me2/Rdh14/Hsd17b7/Hadh/Sord/Aldh3a1/Zadh2/Akr1b7/Akr1c19/Dhrs9/Cryl1/Hsd17b2/Ehhadh/Akr1c13/Cbr3/Akr1c12/Srd5a2/Dhrs11/Hsd11b2/Cbr2/Akr1c18/Adh1/Rdh16/Hpgd/Akr1c14/Hsd17b13/Hsd3b3/Kcnab1/Hsd3b2"
"GO:0046873","MF","GO:0046873","metal ion transmembrane transporter activity",295,-0.424389274737666,-1.66495444984815,1.32143536094762e-05,0.00276527736585669,0.00249535314559,2520,"tags=35%, list=17%, signal=30%","Slc9a6/Slc28a2/Kcnma1/Trpc3/Abcc8/Chp1/Slc39a2/Atp1b1/Tmem38b/Nipal3/Slc30a4/Atp1b2/Grin1/Trpm1/Slc30a1/Slc1a1/Slc12a8/Kcnip4/Hcn3/Trpc6/Mcu/Fxyd4/Atp1a1/Atp2b1/Kcnk10/Psen1/Kcnh1/Scn8a/Slc20a1/Pkdrej/Mcoln2/Slc8a1/Trpa1/Slc6a20a/Slc39a11/Kcnh3/Slc5a3/Hcn2/Slc5a6/Slc5a1/Tpcn1/Lrrc55/Slc5a9/Slc39a9/Pkd1l3/Slc13a3/Scnn1b/Stim1/Hrh1/Snap25/Slc8b1/Trpm4/Ryr3/P2rx4/Lrrc26/Grik3/Scn3a/Slc40a1/Tmem37/Slc9a7/Kcnq3/Slc39a4/Tmc1/Grin2d/Slc10a5/Kcnk5/Trpv6/Kcnk6/Kcnj15/Kcnn3/Scnn1g/Slc39a5/Trpm6/Atp2a3/Slc6a8/Cacna1b/Cnnm4/Slc24a3/Kcna5/Slc4a4/Trpv3/Gpm6a/Atp2c2/Cacna2d2/Cacna1e/Kcnk4/Slc9a2/Scnn1a/Kcnd3/Slc5a8/Slc13a1/Slc10a6/Grin3a/Kcnf1/Cacnb2/Slc6a4/Atp12a/Nalf1/Slc10a4/Slc8a3/Kcnab1/Asic2/Slc5a7/Kcna2"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport",229,-0.453946135049748,-1.74028899335384,1.52481319905911e-05,0.00281984059509722,0.00254459034956817,1712,"tags=26%, list=12%, signal=24%","Cxcl12/Stard5/Nr1h3/Slc5a3/Relch/Mfn2/Pltp/Gdnf/Pparg/Prkn/Nos1/Cav1/P2ry1/Ceacam1/Fev/Syk/Slco2b1/Pla2g10/Syt4/Abcb4/Slc16a1/Syt7/Xlr4b/Lipg/Slc2a13/Syt13/Slc10a5/Agtr1a/Plcd1/Ces1f/Syt6/Ces1e/Lgals3/Ces1g/Syt8/Abca13/Abcc3/Syt17/Rab3b/Oxtr/Abcg8/Syt2/Tac1/Adipoq/Nr1h4/Ces1d/Apob/Abca8a/Slc10a6/Abat/Abcg5/Maob/Slc51b/Ffar3/Slc6a4/Aqp8/Slc10a4/Ptger3/Kcna2/Vip"
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus",237,-0.447238308714602,-1.72571787855882,1.46147105896727e-05,0.00281984059509722,0.00254459034956817,2184,"tags=30%, list=15%, signal=26%","Grin1/Cbr1/Pon3/Slc1a1/Cyp2b10/Aacs/Cyp2u1/Myo6/Atp1a1/Gstt1/Mmp2/Cyp2j6/Hadh/Fmo1/Hnf4a/Ptprm/Trpa1/Rb1/Nos1/Mylk/Fmo4/Aldh3a1/Scnn1b/Pnp2/Gsto1/Cyp2d22/Casp1/Acaa1b/Prnp/Nr1i2/Ppm1e/Cyp2c66/Apobec1/Akr1c13/Gstm2/Cyp2d26/Cyp2c69/Pde3a/Dpyd/Akr1c12/Fmo5/Bche/Ggh/Fos/Rorc/Cyp2d34/Cd38/Ugt1a1/Igkj1/Sult1a1/Aldh1a1/Adipoq/Sult1b1/Nr1h4/Abcb1a/Prkaa2/Cyp2d10/Abat/Cyp26b1/Cyp2d12/Cyp2c68/Cyp2f2/Cyp2s1/Ahrr/Cyp2d9/Slc10a4/Gsta1/Dpep1/Cyp2c65/Ugt1a6b/Asic2/Cyp2c55"
"GO:0051607","BP","GO:0051607","defense response to virus",252,-0.444380737918457,-1.71811784597629,1.52056580853248e-05,0.00281984059509722,0.00254459034956817,2599,"tags=31%, list=18%, signal=26%","Itch/Ticam1/Spn/Zc3h12a/Chuk/Unc13d/Bst2/Il10rb/Trim26/Stat2/Vamp8/Trim25/Eif2ak2/Cd8a/Mlkl/Il15/Il12rb1/Mov10/Trim34a/Cd37/Mx2/Prf1/Trim12c/Tlr3/Dtx3l/Ifngr1/Znfx1/F2rl1/Irf2/Mx1/Samhd1/Nt5c3/Trim30a/Parp9/Oas1c/Fgl2/Trim6/Ifi27l2b/Tlr9/Trim12a/Pla2g10/Irf1/Casp1/Nlrp9b/Ifit3b/Ifih1/Pycard/Cxcl10/Nlrp6/Apobec1/Oas1g/Nlrx1/Rtp4/Gbp2b/Ifit3/Oas1a/Dhx58/Irf7/Ifitm6/Zbp1/Oasl2/Trim30d/Gbp7/Oas3/Oasl1/Isg15/Trim5/Ifit1/Ifit2/Ddx60/Ifi206/Rnasel/Rsad2/Nlrp1b/Ifit1bl1/Ifit1bl2/Trim38"
"GO:0044282","BP","GO:0044282","small molecule catabolic process",291,-0.429405093104606,-1.68307310111732,1.39640919365296e-05,0.00281984059509722,0.00254459034956817,3529,"tags=39%, list=24%, signal=30%","Lpin1/Ldha/Srd5a3/Aldoa/Etfdh/Galt/Mlycd/Arg1/Echs1/Acads/Inpp5a/Gpi1/Acaa2/Gale/Ido1/Hacl1/Etfa/Acadvl/Hagh/Bpnt1/Acad10/Pgd/Slc27a4/Decr1/Eno2/Abhd2/Pfkp/Acat1/Dcxr/Hmgcl/Mgat1/Phyh/Cdadc1/Pex2/Ldhd/Acad12/Got1/Synj1/Nagk/Echdc1/Abcd1/Glyctk/Cbr1/Pon3/Ppard/Afmid/Oxct1/Uox/Nudt7/Abcd2/Nudt19/Acadm/Acot8/Pipox/Cpt1a/Aldh6a1/Hadh/Khk/Crat/Lpin3/Actn3/Irs2/Galm/Sord/Etfbkmt/Hk1/Twist1/Nos1/Acox1/Hdc/Inpp1/Mtmr7/Pnp2/Mpi/Crabp1/Acaa1b/Inpp5j/Cryl1/Eci3/Pgam2/Hoga1/Ehhadh/Upp1/Cyp4f40/Cbr3/Ddo/Xdh/Thnsl2/Acad11/Aldob/Acacb/Acot4/Ces1f/Dpyd/Tat/Ddah1/Hpd/Gda/Eno3/Adtrp/Akr1c18/Aldh1a1/Adipoq/Fabp1/Sult1b1/Ces1d/Adh1/Aldh1a7/Abat/Cyp26b1/Pck1/Cyp4f14/Urad/Otc"
"GO:0045177","CC","GO:0045177","apical part of cell",395,-0.397935231637879,-1.59721827302361,1.48242495838552e-05,0.00281984059509722,0.00254459034956817,2548,"tags=32%, list=17%, signal=27%","Il6ra/Ldlr/Pals1/Prkcz/Mal/Kcnma1/Stxbp3/Duoxa2/Atp1b1/Lrp1/Sytl4/Bst2/Erbb2/Lzts1/Atp1b2/S100g/Slc1a1/Abca7/Cd300lg/Rab27b/Dchs1/Myo6/Atp6v0d1/Atp1a1/Atp2b1/Plpp1/Psen1/Rab17/Ano1/Myo5b/Fat1/Acy3/Slc22a18/Duox2/Trpa1/C5ar2/Il18/Slc6a20a/Slc9a3r1/Upk1b/Slc2a5/Pappa2/C2cd2l/Cfap126/Akap7/Shroom3/Slc5a1/Srr/Specc1/Ush1c/Plec/Erbb3/Cav1/Epb41l4b/P2ry1/Prkca/Ddr2/Scnn1b/Plet1/Dsg2/Pth1r/Ceacam1/Slc26a4/Tlr9/Fas/Slc22a21/P2rx4/Cd55/Adrb2/Slco2b1/Slc6a19/Pld1/Fat4/Slc46a1/Abcb4/Slc16a1/Slc39a4/Cyp4f40/Slc2a13/Gnat3/Scnn1g/Myo1a/Muc13/Dll1/Naaladl1/Itpk1/Trpm6/Acpp/Slc44a4/Kcna5/Ace2/Rab27a/Cdhr5/Ceacam20/Abcg2/Pdzd3/Slc7a9/Insc/Klk1/Oxtr/Cdhr2/Abcg8/Scnn1a/Edar/Fabp1/Car2/Slc5a8/Abcb1a/Slc26a2/Muc3/Slc15a1/Prkaa2/Upk1a/Slc47a1/Abcg5/Car4/Atp12a/Cyp4f14/Aqp8/P2ry4/Dpep1/Slc26a3/Fabp2/Slc3a1/Slc5a7"
"GO:0002764","BP","GO:0002764","immune response-regulating signaling pathway",380,-0.407093147572903,-1.62098033383064,1.68328840414754e-05,0.00304216122495028,0.00274520982083105,2764,"tags=28%, list=19%, signal=23%","Cd28/Themis2/Ezr/Riok3/Sla2/Smpdl3b/Cyld/Mavs/Trdv4/Rps6ka3/Ighv1-64/Ighv13-2/Wdfy1/Ighv9-3/Ticam1/Cd79b/Itk/Lrrfip2/Appl1/Ifi35/Zc3h12a/S100a14/Lyn/Tlr12/Gpr108/Dennd1b/Tlr4/Ighv3-5/Irf4/Nod1/Cd8a/Psen1/Blk/Usp12/Bmx/Tlr3/Iglc2/C5ar2/F2rl1/Nr1h3/Nmi/Trim30a/Ptprj/Lgr4/Cav1/Oas1c/Erbin/Lbp/Btn1a1/Tlr9/Syk/Irf1/Casp1/Skap1/Prkce/Prnp/Ifih1/Ighv5-9/Pycard/Nlrp6/Oas1g/Irgm1/Nlrx1/Oas1a/Dhx58/Klrk1/Ighv1-82/Ighv1-63/Irf7/Igtp/Nr1d1/Cd22/Ms4a1/Ighd/Ighv9-1/Oas3/Klrd1/Lgals3/Oasl1/Ffar2/Lrrc19/Pigr/Plcl2/Ddx60/Btnl2/Tlr1/Cd38/Ighg3/Tril/Rsad2/Nlrp1b/Fyb2/Themis3/Nr1h4/Cd226/Btnl1/Btnl4/Ighv1-42/Btnl6/Ighv14-4/Ighv9-2/Ighv10-1/Ighv1-62-2/Ighv1-5/Ighv1-78/Ighv1-31/Ighv9-4"
"GO:0120254","BP","GO:0120254","olefinic compound metabolic process",100,-0.543361013132762,-1.87197124325183,1.80326799683805e-05,0.00318657491352359,0.00287552700220935,2184,"tags=41%, list=15%, signal=35%","Grin1/Cyp2b10/Bmp2/Retsat/Cyp2u1/Rdh14/Ppargc1a/Cyp2j6/Daglb/Bmp5/Sco1/Aldh1a3/Egr1/Scnn1b/Cyp2d22/Dhrs9/Cyp2c66/Cyp4f40/Cyp2d26/Clcn2/Cyp2c69/Ephx2/Srd5a2/Lrat/Cyp2d34/Hsd11b2/Akr1c18/Aldh1a1/Adh1/Rdh16/Cyp2d10/Cyp2d12/Cyp2c68/Cyp2f2/Cyp2s1/Wnt4/Cyp4f14/Akr1c14/Cyp2d9/Cyp2c65/Cyp2c55"
"GO:0051873","BP","GO:0051873","killing by host of symbiont cells",23,0.766809225108722,2.15981338277469,1.9289539349363e-05,0.00333457428056814,0.00300907985685601,273,"tags=35%, list=2%, signal=34%","Defa41/Defa30/Defa34/Defa20/Defa24/Defa5/F2/Reg3b"
